fish_key,fish_label,year,category,qty,amt,price
しじみ,しじみ,2009,鮮魚,186655,158957389,851.6106667380997
しらうお,しらうお,2009,鮮魚,2786,9655359,3465.670854271357
しらこ,しらこ,2009,鮮魚,247854,291439198,1175.8502908970604
すき身,すき身,2009,塩干,44926,52107296,1159.8472154209144
すけこ,すけこ,2009,塩干,466239,1075743416,2307.278919180935
すけそうだら,すけそうだら,2009,鮮魚,305158,92625238,303.5320653563072
すじこ,すじこ,2009,塩干,15591,44853631,2876.892502084536
すずき,すずき,2009,鮮魚,252919,176544674,698.0285150581807
すだこ,すだこ,2009,塩干,56451,88376256,1565.539246426104
するめいか,するめいか,2009,鮮魚,1432927,503314718,351.2493783702868
ずわいがに,ずわいがに,2009,鮮魚,1842830,2196170410,1191.7379302485851
その他あじ,その他あじ,2009,鮮魚,39179,10636572,271.4865616784502
その他いか,その他いか,2009,鮮魚,213422,190304899,891.6836080628989
その他えび,その他えび,2009,鮮魚,217836,397691049,1825.6442874456013
その他かい,その他かい,2009,鮮魚,449761,408749518,908.8149439368909
その他かに,その他かに,2009,鮮魚,428912,829270491,1933.4280481777148
その他冷凍魚,その他　冷凍魚,2009,冷凍魚,1437043,700979327,487.7928684110357
その他塩干加工品,その他塩干加工品,2009,塩干,2540379,2050328489,807.0955117326981
その他桜干,その他桜干,2009,塩干,322132,269399828,836.3025964511443
その他淡水魚,その他淡水魚,2009,鮮魚,49774,37616141,755.7387591915458
その他魚介漬物,その他魚介漬物,2009,塩干,222629,214581754,963.8535590601405
その他鮮魚,その他鮮魚,2009,鮮魚,958219,1261112668,1316.100670097337
たい,たい,2009,鮮魚,1074487,866504555,806.4355874012435
たいはくちりめん,たいはくちりめん,2009,塩干,308416,408700995,1325.161454010168
たこ,たこ,2009,鮮魚,445946,455472704,1021.3629094105564
たちうお,たちうお,2009,鮮魚,80080,63156675,788.6697677322677
たづくり,たづくり,2009,塩干,10964,11111796,1013.4801167457132
ちくわ,ちくわ,2009,塩干,166593,107065796,642.6788400473009
つばす,つばす,2009,鮮魚,130389,31207250,239.33959152996036
とびうお,とびうお,2009,鮮魚,152856,36739713,240.35505966399748
どじょう,どじょう,2009,鮮魚,18002,37436595,2079.579768914565
なまこ,なまこ,2009,鮮魚,57254,61019531,1065.7688720438746
にぎす,にぎす,2009,鮮魚,341246,103371033,302.92232875989754
にしん,にしん,2009,鮮魚,7003,2169826,309.8423532771669
ぬか漬いわし,ぬか漬いわし,2009,塩干,108,187697,1737.9351851851852
ぬか漬にしん,ぬか漬にしん,2009,塩干,21,59535,2835.0
ぬか漬ふぐ,ぬか漬ふぐ,2009,塩干,126,458726,3640.6825396825398
はたはた,はたはた,2009,鮮魚,1045959,261497657,250.00755956973458
はまぐり,はまぐり,2009,鮮魚,265565,167360742,630.2063223692882
はまち,はまち,2009,鮮魚,1793631,588792067,328.2682262962672
はむそーせーじ,ハムソーセージ,2009,塩干,2881,3889053,1349.8969107948628
ばいがい,ばいがい,2009,鮮魚,640150,484933339,757.5307959072093
ひらまさ,ひらまさ,2009,鮮魚,66636,56729323,851.3314574704364
ひらめ,ひらめ,2009,鮮魚,331756,583021706,1757.381045105439
ふぐ,ふぐ,2009,鮮魚,162796,139344948,855.948229686233
ぶり,ぶり,2009,鮮魚,899040,725828055,807.3367758942873
べにずわいがに,べにずわいがに,2009,鮮魚,69273,21350058,308.20172361526136
ほうぼう,ほうぼう,2009,鮮魚,26655,16071378,602.9404614518852
ほたて,ほたて,2009,鮮魚,474327,392185467,826.825095345616
ぼうたら,ぼうたら,2009,塩干,9635,39657241,4115.956512714063
ぼら,ぼら,2009,鮮魚,23351,4397327,188.31429060853924
まあじ,まあじ,2009,鮮魚,1568192,700139738,446.46302110966
まいわし,まいわし,2009,鮮魚,778670,280141752,359.76954550708257
まかじき,まかじき,2009,鮮魚,439311,514004367,1170.0238942343806
まぐろ,まぐろ,2009,鮮魚,675932,1317222477,1948.7499881644899
まこ,まこ,2009,鮮魚,219457,203546908,927.5024628970596
ます,ます,2009,鮮魚,17197,21322684,1239.9071931150781
まだら,まだら,2009,鮮魚,1580114,788590774,499.0720758122515
みそ漬品,みそ漬品,2009,塩干,64883,59681676,919.8353343710987
めじ,めじ,2009,鮮魚,351847,320760144,911.646664601375
めだい,めだい,2009,鮮魚,227655,159056867,698.6750433770399
もずく,もずく,2009,鮮魚,131932,67417019,510.9982339386957
やなぎばちめ,やなぎばちめ,2009,鮮魚,125345,146448169,1168.3606765327695
やりいか,やりいか,2009,鮮魚,351715,319003075,906.993090996972
わかさぎ,わかさぎ,2009,鮮魚,29144,20179896,692.4202580290969
わかめ,わかめ,2009,塩干,143867,67899460,471.95993521794435
わらさ,わらさ,2009,鮮魚,1349407,504653663,373.98180311796216
丸干あじ,丸干あじ,2009,塩干,6498,1521702,234.18005540166206
丸干いか,丸干いか,2009,塩干,50005,70063975,1401.139386061394
丸干いわし,丸干いわし,2009,塩干,190440,130144152,683.3866414618777
冷凍あかうお,冷凍あかうお,2009,冷凍魚,398054,192610003,483.8790792204073
冷凍あじ,冷凍あじ,2009,冷凍魚,192300,60222128,313.1675923036922
冷凍うなぎ,冷凍うなぎ,2009,冷凍魚,166404,316381504,1901.2854498689935
冷凍えび,冷凍えび,2009,冷凍魚,1720172,2118584418,1231.6119655476314
冷凍おひょう,冷凍おひょう,2009,冷凍魚,1660,2519780,1517.9397590361446
冷凍かい,冷凍かい,2009,冷凍魚,478039,444984911,930.8548277441798
冷凍かじき,冷凍かじき,2009,冷凍魚,782266,490078567,626.4858334632977
冷凍かに,冷凍かに,2009,冷凍魚,1412719,1928571822,1365.148923458947
冷凍かれい,冷凍かれい,2009,冷凍魚,908079,433560112,477.4475700902675
冷凍ぎんだら,冷凍ぎんだら,2009,冷凍魚,197644,296183459,1498.570454959422
冷凍くじら,冷凍くじら,2009,冷凍魚,8730,18903426,2165.3408934707904
冷凍さけ,冷凍さけ,2009,冷凍魚,1082310,722489267,667.5437416267058
冷凍さば,冷凍さば,2009,冷凍魚,669921,300463726,448.5062059556276
冷凍さんま,冷凍さんま,2009,冷凍魚,27810,6458185,232.22527867673497
冷凍しらうお,冷凍しらうお,2009,冷凍魚,4735,4237895,895.0147835269271
冷凍すりみ,冷凍すりみ,2009,冷凍魚,739698,349702870,472.76438492465843
冷凍するめいか,冷凍するめいか,2009,冷凍魚,1174111,445833349,379.71993193147836
冷凍たい,冷凍たい,2009,冷凍魚,79385,82569214,1040.1110285318384
冷凍たこ,冷凍たこ,2009,冷凍魚,42311,37763199,892.5149251967573
冷凍たら,冷凍たら,2009,冷凍魚,343956,188822703,548.9734239263162
冷凍にしん,冷凍にしん,2009,冷凍魚,92955,24589035,264.52622236566083
冷凍ほっけ,冷凍ほっけ,2009,冷凍魚,167393,59562596,355.8248911244795
冷凍まぐろ,冷凍まぐろ,2009,冷凍魚,160471,425918105,2654.174928803335
冷凍めるるーさ,冷凍メルルーサ,2009,冷凍魚,72018,50320973,698.7277208475659
冷凍めろー,冷凍メロー,2009,冷凍魚,64455,90656989,1406.516003413234
冷凍もんこういか,冷凍もんこういか,2009,冷凍魚,39628,44170067,1114.6176188553547
冷凍やりいか,冷凍やりいか,2009,冷凍魚,121504,156833982,1290.7721721095602
冷凍食品その他,冷凍食品　その他,2009,冷凍魚,255014,261603182,1025.8385108268565
冷凍食品ふらい,冷凍食品　フライ,2009,冷凍魚,56965,37486412,658.0604230667954
冷凍食品切身,冷凍食品　切身,2009,冷凍魚,285431,297665588,1042.8635572169806
冷凍食品開き,冷凍食品　開き,2009,冷凍魚,49898,41229665,826.2789089743076
塩かずのこ,塩かずのこ,2009,塩干,133943,432579071,3229.575797167452
塩かれい,塩かれい,2009,塩干,397612,297604395,748.4794095751637
塩くじら,塩くじら,2009,塩干,1,4536,4536.0
塩くらげ,塩くらげ,2009,塩干,4550,2781325,611.2802197802198
塩さけ,塩さけ,2009,塩干,1807779,1288338523,712.6637288075589
塩さば,塩さば,2009,塩干,634202,363649255,573.3965755390238
塩するめ,塩するめ,2009,塩干,37054,28627099,772.5778323527825
塩だら,塩だら,2009,塩干,20207,14394079,712.3313208294155
塩にしん,塩にしん,2009,塩干,40,14700,367.5
塩ます,塩ます,2009,塩干,282126,119970725,425.23810283348575
干するめ,干するめ,2009,塩干,60975,76540010,1255.268716687167
干はたはた,干はたはた,2009,塩干,361602,202218820,559.2303693010548
干ふぐ,干ふぐ,2009,塩干,25383,58244154,2294.612693535043
干ぶり,干ぶり,2009,塩干,678,300337,442.97492625368733
桜干いわし,桜干いわし,2009,塩干,10320,11478136,1112.222480620155
桜干にしん,桜干にしん,2009,塩干,27619,20453085,740.5440095586372
煮干いかなご,煮干いかなご,2009,塩干,2348,3518949,1498.7005962521296
煮干いわし,煮干いわし,2009,塩干,27943,23628054,845.5804315928855
生くじら,生くじら,2009,鮮魚,1676,2319679,1384.0566825775657
白皮かじき,白皮かじき,2009,鮮魚,55146,73768087,1337.6869945236283
皮くじら,皮くじら,2009,塩干,983,2537213,2581.0915564598167
身欠にしん,身欠にしん,2009,塩干,409907,327498571,798.9582295496296
開きあじ,開きあじ,2009,塩干,309671,179799709,580.6152626497153
開きさば,開きさば,2009,塩干,19869,10504538,528.68981830993
開きたら,開きたら,2009,塩干,46290,34749095,750.6825448260963
養殖かんぱち,養殖かんぱち,2009,鮮魚,638854,703767793,1101.6097465148532
養殖たい,養殖たい,2009,鮮魚,446498,396704051,888.4788980017828
養殖はまち,養殖はまち,2009,鮮魚,2071,748705,361.51859005311445
養殖ぶり,養殖ぶり,2009,鮮魚,2078488,1765240202,849.2905429331322
養殖わらさ,養殖わらさ,2009,鮮魚,380,270578,712.0473684210526
魚介つくだに,魚介つくだに,2009,塩干,143797,97547096,678.3666974971661
黒皮かじき,黒皮かじき,2009,鮮魚,252996,157295320,621.7304621416939
あかいか,あかいか,2010,鮮魚,475415,510264749,1073.303848216821
あからばちめ,あからばちめ,2010,鮮魚,340609,168324199,494.18599919555857
あさり,あさり,2010,鮮魚,440218,223152105,506.9127227873463
あなご,あなご,2010,鮮魚,65928,60268602,914.1578995267564
あぶらぼうず,あぶらぼうず,2010,鮮魚,24,44793,1866.375
あまえび,あまえび,2010,鮮魚,657664,966654403,1469.8301914047295
あゆ,あゆ,2010,鮮魚,164619,185769127,1128.4792581658253
あら,あら,2010,鮮魚,14027,44273567,3156.3104726598704
あわび,あわび,2010,鮮魚,57354,360776134,6290.339540398229
あんこう,あんこう,2010,鮮魚,100917,70257441,696.190344540563
いくら,いくら,2010,塩干,161856,538924771,3329.6558113384735
うなぎ,うなぎ,2010,鮮魚,297800,637349160,2140.191940899933
うに,うに,2010,鮮魚,69082,554444903,8025.895356243305
うに製品,うに製品,2010,塩干,25302,29967370,1184.3874002055175
うるめいわし,うるめいわし,2010,鮮魚,27609,4438776,160.77279148103878
かいみぬき,かいみぬき,2010,鮮魚,10986,24610747,2240.1917895503366
かき,かき,2010,鮮魚,409532,330783898,807.7119687838801
かす漬たら,かす漬たら,2010,塩干,2136,1597431,747.8609550561798
かす漬ふぐ,かす漬ふぐ,2010,塩干,14,17262,1233.0
かたくちいわし,かたくちいわし,2010,鮮魚,48684,5180099,106.4024936324049
かつお,かつお,2010,鮮魚,133194,78220095,587.2644038019731
かながしら,かながしら,2010,鮮魚,17289,3095951,179.07056509919602
かます,かます,2010,鮮魚,127143,67670743,532.2412008525833
かまぼこ,かまぼこ,2010,塩干,113983,101744801,892.6313660809068
かれい,かれい,2010,鮮魚,1646122,683010041,414.92066869891784
かわはぎ,かわはぎ,2010,鮮魚,601548,293853389,488.49533038095046
かんぱち,かんぱち,2010,鮮魚,38730,40695073,1050.7377485153627
きす,きす,2010,鮮魚,17127,19562311,1142.191335318503
こうばこがに,こうばこがに,2010,鮮魚,411026,578861892,1408.3340032017438
このわた,このわた,2010,鮮魚,2729,31764769,11639.710150238183
こんぶ,こんぶ,2010,塩干,36026,23898808,663.3766724032644
さけ,さけ,2010,鮮魚,831408,667421633,802.7606578238361
さば,さば,2010,鮮魚,1919474,609519882,317.54526604684406
さめ,さめ,2010,鮮魚,631,217190,344.1996830427892
さより,さより,2010,鮮魚,37311,77421142,2075.021897027686
さわら,さわら,2010,鮮魚,273510,154621010,565.3212313992176
さんま,さんま,2010,鮮魚,881140,343511924,389.8494268788161
しいら,しいら,2010,鮮魚,20612,2486187,120.61842615951873
しおから,しおから,2010,塩干,74298,68571379,922.9236184015721
しじみ,しじみ,2010,鮮魚,208888,178382760,853.9636551644901
しらうお,しらうお,2010,鮮魚,2321,8929323,3847.187850064627
しらこ,しらこ,2010,鮮魚,220242,247052330,1121.731232008427
すき身,すき身,2010,塩干,44154,48790565,1105.0089459618607
すけこ,すけこ,2010,塩干,488722,1003440477,2053.192770122892
すけそうだら,すけそうだら,2010,鮮魚,234692,64738073,275.8426916980553
すじこ,すじこ,2010,塩干,31127,60369757,1939.4659620265365
すずき,すずき,2010,鮮魚,236472,156840208,663.250651239893
すだこ,すだこ,2010,塩干,46809,75154136,1605.5488474438675
するめいか,するめいか,2010,鮮魚,1066140,382764405,359.0188952670381
ずわいがに,ずわいがに,2010,鮮魚,1231110,1900904801,1544.0576398534656
その他あじ,その他あじ,2010,鮮魚,16787,4878476,290.6103532495383
その他いか,その他いか,2010,鮮魚,193678,159819463,825.1812957589401
その他えび,その他えび,2010,鮮魚,163698,350503266,2141.157900524136
その他かい,その他かい,2010,鮮魚,458183,371215059,810.1895072492869
その他かに,その他かに,2010,鮮魚,421044,795634888,1889.671597267744
その他冷凍魚,その他　冷凍魚,2010,冷凍魚,1230093,628823928,511.2003141225907
その他塩干加工品,その他塩干加工品,2010,塩干,2324902,2066603315,888.8991084355383
その他桜干,その他桜干,2010,塩干,271277,253444041,934.2629157650667
その他淡水魚,その他淡水魚,2010,鮮魚,49735,35199449,707.7400020106564
その他魚介漬物,その他魚介漬物,2010,塩干,203455,187098923,919.6083802315009
その他鮮魚,その他鮮魚,2010,鮮魚,1099007,1198598510,1090.6195410948246
たい,たい,2010,鮮魚,1089333,835210019,766.7168983221843
たいはくちりめん,たいはくちりめん,2010,塩干,312247,380169111,1217.5268649498635
たこ,たこ,2010,鮮魚,437733,429133947,980.35548382233
たちうお,たちうお,2010,鮮魚,43541,37214981,854.7112147171631
たづくり,たづくり,2010,塩干,7455,8672478,1163.3102615694165
ちくわ,ちくわ,2010,塩干,142534,91270573,640.3424656573169
つばす,つばす,2010,鮮魚,86657,25814064,297.8878105634859
とびうお,とびうお,2010,鮮魚,116782,37399152,320.24757239985615
どじょう,どじょう,2010,鮮魚,19218,41497834,2159.321157248413
なまこ,なまこ,2010,鮮魚,39331,55393567,1408.394574254405
にぎす,にぎす,2010,鮮魚,313717,102418459,326.4676730939031
にしん,にしん,2010,鮮魚,5256,1835338,349.18911719939115
ぬか漬いわし,ぬか漬いわし,2010,塩干,18,9891,549.5
ぬか漬にしん,ぬか漬にしん,2010,塩干,4,714,178.5
ぬか漬ふぐ,ぬか漬ふぐ,2010,塩干,35,84790,2422.5714285714284
はたはた,はたはた,2010,鮮魚,1092980,254689438,233.0229629087449
はまぐり,はまぐり,2010,鮮魚,236021,149379896,632.9093428127159
はまち,はまち,2010,鮮魚,2287764,573173343,250.53866701285622
はむそーせーじ,ハムソーセージ,2010,塩干,504,747988,1484.1031746031747
ばいがい,ばいがい,2010,鮮魚,660939,474225922,717.503312711158
ひらまさ,ひらまさ,2010,鮮魚,35790,33975371,949.2978765018162
ひらめ,ひらめ,2010,鮮魚,334589,568882237,1700.2418997635905
ふぐ,ふぐ,2010,鮮魚,151236,122743239,811.6006704752837
ぶり,ぶり,2010,鮮魚,1169367,771743354,659.966763214628
べにずわいがに,べにずわいがに,2010,鮮魚,98956,29848673,301.6358078337847
ほうぼう,ほうぼう,2010,鮮魚,23433,14722684,628.2884820552213
ほたて,ほたて,2010,鮮魚,340169,307047157,902.6312127207359
ぼうたら,ぼうたら,2010,塩干,10545,40388005,3830.0621147463253
ぼら,ぼら,2010,鮮魚,18875,4732457,250.72619867549668
まあじ,まあじ,2010,鮮魚,1139181,568984655,499.46817494322676
まいわし,まいわし,2010,鮮魚,965527,345909087,358.2593619857342
まかじき,まかじき,2010,鮮魚,437966,477983852,1091.3720517117767
まぐろ,まぐろ,2010,鮮魚,756310,1450141538,1917.390406050429
